FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M1_,Id,gridcode,Shape_Le_1,Shape_Area
34,1130,2,007,007,5,98970,0,0,BD,Both,Non-System,NS-98970,Cuthrell St, , , , ,50098970007,0.054909000000000,0.109818000000000,0.000000000000000,0.054909000000000,50098826007,50098445007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,289.917601580999985,59359,59359,1,220.687714478000004,0.240147358329000
35,1156,2,007,007,5,98971,0,0,BD,Both,Non-System,NS-98971,Croatan St, , , , ,50098971007,0.091201000000000,0.182402000000000,0.000000000000000,0.091201000000000,50098926007,50098933007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,481.539127098999984,59359,59359,1,220.687714478000004,0.240147358329000
36,1292,2,007,007,5,98994,0,0,BD,Both,Non-System,NS-98994,Cedar St, , , , ,50098994007,0.068771000000000,0.137542000000000,0.000000000000000,0.068771000000000,50098930007,50098925007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,363.107889752000006,59359,59359,1,220.687714478000004,0.240147358329000
37,1342,2,007,007,5,98997,0,0,BD,Both,Non-System,NS-98997,Carolina Rd, , , , ,50098997007,0.085119000000000,0.085119000000000,0.000000000000000,0.085119000000000,40001730007,50098987007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,449.430373246999977,59359,59359,1,220.687714478000004,0.240147358329000
38,1373,2,007,007,5,99011,0,0,BD,Both,Non-System,NS-99011,Bridgewood Way, , , , ,50099011007,0.041059000000000,0.082118000000000,0.000000000000000,0.041059000000000,50098917007,50098994007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,216.783827973000001,59359,59359,1,220.687714478000004,0.240147358329000
39,1549,2,007,007,5,99005,0,0,BD,Both,Non-System,NS-99005,California St, , , , ,50099005007,0.073096000000000,0.146192000000000,0.000000000000000,0.073096000000000,20000264007,50098413007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,385.944041062999986,59359,59359,1,220.687714478000004,0.240147358329000
40,1609,2,007,007,5,98993,0,0,BD,Both,Non-System,NS-98993,Cemetery Rd, , , , ,50098993007,0.078534000000000,0.157068000000000,0.000000000000000,0.078534000000000,20000264007,50098408007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,414.658080465000012,59359,59359,1,220.687714478000004,0.240147358329000
41,1778,1,089,089,4,1109,0,0,BD,Both,System,SR-1109,Dillon Rd,N, ,N, ,40001109089,1.140000000000000,2.280000000000000,0.000000000000000,1.140000000000000,40001105089,40001105089, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1946 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,14,1,2, ,0, ,0, , ,0,, ,0,0,6031.504564400000163,59359,59359,1,220.687714478000004,0.240147358329000
42,1784,1,089,089,4,1107,0,0,BD,Both,System,SR-1107,Reynolds Rd,N, ,N, ,40001107089,0.300000000000000,0.600000000000000,0.000000000000000,0.300000000000000,40001106089,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1950 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,12,1,2, ,0, ,0, , ,0,, ,0,0,1594.176509950000082,59359,59359,1,220.687714478000004,0.240147358329000
43,1787,1,089,089,4,1114,0,0,BD,Both,System,SR-1114,Chapel Hill Rd,N, ,N, ,40001114089,0.505015000000000,1.010030000000000,0.000000000000000,0.505015000000000,40001113089,50099922089, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,400,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1976 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,0,, ,0,0,00-019,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,2665.102640720000181,59359,59359,1,220.687714478000004,0.240147358329000
44,1822,1,089,089,4,1126,0,0,BD,Both,System,SR-1126,Jones Rd,N, ,N, ,40001126089,0.600000000000000,1.200000000000000,0.000000000000000,0.600000000000000,40001102089,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1931 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,12,1,2, ,0, ,0, , ,0,, ,0,0,3191.893378899999789,59359,59359,1,220.687714478000004,0.240147358329000
45,2110,1,089,089,4,1116,0,0,BD,Both,System,SR-1116,Woodley Station Rd,N, ,N, ,40001116089,0.380000000000000,0.760000000000000,0.000000000000000,0.380000000000000,40001115089,20000064089, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,0,, ,0,0,00-019,0,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,16,1,2, ,0, ,0, , ,0,, ,0,0,1989.407564679999950,59359,59359,1,220.687714478000004,0.240147358329000
46,2129,1,089,089,4,1121,0,0,BD,Both,System,SR-1121,S Fork Loop,N, ,N, ,40001121089,0.933896000000000,1.867792000000000,0.000000000000000,0.933896000000000,40001118089,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1996 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,4929.275044300000445,59359,59359,1,220.687714478000004,0.240147358329000
47,2158,1,089,089,4,1118,0,0,BD,Both,System,SR-1118,S Fork Creek Rd,N, ,N, ,40001118089,0.247984000000000,0.495968000000000,0.000000000000000,0.247984000000000,BC000094,40001121089, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1974 0:00:00, , ,IP,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1308.126278039999988,59359,59359,1,220.687714478000004,0.240147358329000
48,2306,2,007,007,5,99038,0,0,BD,Both,Non-System,NS-99038,Glen Haven Rd W, , , , ,50099038007,0.100214000000000,0.100214000000000,0.000000000000000,0.100214000000000,50099039007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,529.109955660999958,59359,59359,1,220.687714478000004,0.240147358329000
49,2314,2,007,007,5,99056,0,0,BD,Both,Non-System,NS-99056,Plymouth St, , , , ,50099056007,0.076205000000000,0.076205000000000,0.000000000000000,0.076205000000000,DEAD-END,40001401007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,4,0248,Washington,0,,Urban Cluster,92404,3,402.342674773999988,59359,59359,1,220.687714478000004,0.240147358329000
50,2345,2,007,007,5,99054,0,0,BD,Both,Non-System,NS-99054,Hubs Rec Rd, , , , ,50099054007,0.026048000000000,0.026048000000000,0.000000000000000,0.026048000000000,40001753007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,137.533045106000003,59359,59359,1,220.687714478000004,0.240147358329000
51,2392,2,007,007,5,99069,0,0,BD,Both,Non-System,NS-99069,Schooner Point Rd, , , , ,50099069007,0.445324000000000,0.445324000000000,0.000000000000000,0.445324000000000,40001778007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,2351.227001740000105,59359,59359,1,220.687714478000004,0.240147358329000
52,2405,2,007,007,5,99068,0,0,BD,Both,Non-System,NS-99068,Cypress Shores Dr, , , , ,50099068007,0.102907000000000,0.102907000000000,0.000000000000000,0.102907000000000,40001354007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,543.345903582999995,59359,59359,1,220.687714478000004,0.240147358329000
53,2509,2,007,007,5,99078,0,0,BD,Both,Non-System,NS-99078,Matchapungo Shores Rd, , , , ,50099078007,0.055924000000000,0.055924000000000,0.000000000000000,0.055924000000000,50099077007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,295.272090612000000,59359,59359,1,220.687714478000004,0.240147358329000
54,2549,2,007,007,5,99077,0,0,BD,Both,Non-System,NS-99077,Matchapungo Shores Rd, , , , ,50099077007,0.048393000000000,0.048393000000000,0.000000000000000,0.048393000000000,50099078007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,255.482430985000008,59359,59359,1,220.687714478000004,0.240147358329000
55,2570,2,007,007,5,99045,0,0,BD,Both,Non-System,NS-99045,Edgewater Rd, , , , ,50099045007,0.011969000000000,0.011969000000000,0.000000000000000,0.011969000000000,40001315007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,63.148478299600001,59359,59359,1,220.687714478000004,0.240147358329000
56,2624,2,007,007,5,99049,0,0,BD,Both,Non-System,NS-99049,Jordan Creek Marina Rd, , , , ,50099049007,0.011566000000000,0.011566000000000,0.000000000000000,0.011566000000000,40001785007,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,61.070134479799997,59359,59359,1,220.687714478000004,0.240147358329000
57,2678,2,007,007,5,99094,0,0,BD,Both,Non-System,NS-99094,Canal Dr, , , , ,50099094007,0.062037000000000,0.124074000000000,0.000000000000000,0.062037000000000,50099864007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,327.551234412999975,59359,59359,1,220.687714478000004,0.240147358329000
58,2809,2,007,007,5,99093,0,0,BD,Both,Non-System,NS-99093,Marshview Ln, , , , ,50099093007,0.067673000000000,0.135346000000000,0.000000000000000,0.067673000000000,50099864007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,357.298866560000022,59359,59359,1,220.687714478000004,0.240147358329000
59,2869,2,007,007,5,99083,0,0,BD,Both,Non-System,NS-99083,Cypress Bay, , , , ,50099083007,0.048645000000000,0.048645000000000,0.000000000000000,0.048645000000000,40001315007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,256.835582610000017,59359,59359,1,220.687714478000004,0.240147358329000
60,2949,2,007,007,5,99108,0,0,BD,Both,Non-System,NS-99108,Elm St, , , , ,50099108007,0.080748000000000,0.161496000000000,0.000000000000000,0.080748000000000,50098928007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,426.337755840000000,59359,59359,1,220.687714478000004,0.240147358329000
61,2965,2,007,007,5,99106,0,0,BD,Both,Non-System,NS-99106,Haslin St, , , , ,50099106007,0.173498000000000,0.346996000000000,0.000000000000000,0.173498000000000,50098412007,50098413007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,916.065713963999997,59359,59359,1,220.687714478000004,0.240147358329000
62,3004,2,007,007,5,99091,0,0,BD,Both,Non-System,NS-99091,Robert Jackson Rd, , ,A,2016,50099091007,0.098534000000000,0.098534000000000,0.000000000000000,0.098534000000000,40001772007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,520.229168121000043,59359,59359,1,220.687714478000004,0.240147358329000
63,3018,2,007,007,5,99107,0,0,BD,Both,Non-System,NS-99107,Fishermens Bnd, , ,A,2016,50099107007,0.249539000000000,0.249539000000000,0.000000000000000,0.249539000000000,40001348007,40001348007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1317.537024250000059,59359,59359,1,220.687714478000004,0.240147358329000
64,3043,2,007,007,5,99116,0,0,BD,Both,Non-System,NS-99116,Bradford Ct, , , , ,50099116007,0.072736000000000,0.072736000000000,0.000000000000000,0.072736000000000,50099869007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,384.043988694000006,59359,59359,1,220.687714478000004,0.240147358329000
65,3068,2,007,007,5,99118,0,0,BD,Both,Non-System,NS-99118,Nicholes Pl, , , , ,50099118007,0.100654000000000,0.100654000000000,0.000000000000000,0.100654000000000,50099869007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,531.451202651000017,59359,59359,1,220.687714478000004,0.240147358329000
66,3088,2,007,007,5,99117,0,0,BD,Both,Non-System,NS-99117,Channel Marker Ct, , , , ,50099117007,0.079726000000000,0.079726000000000,0.000000000000000,0.079726000000000,50099869007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,420.953565654999977,59359,59359,1,220.687714478000004,0.240147358329000
67,3181,2,007,007,5,99092,0,0,BD,Both,Non-System,NS-99092,Robert Cox Rd, , , , ,50099092007,0.239706000000000,0.239706000000000,0.000000000000000,0.239706000000000,40001772007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1265.548515030000090,59359,59359,1,220.687714478000004,0.240147358329000
68,3251,2,007,007,5,99099,0,0,BD,Both,Non-System,NS-99099,Shoemake St, , , , ,50099099007,0.144465000000000,0.144465000000000,0.000000000000000,0.144465000000000,50098413007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,2,0210,Belhaven,0,, ,0,0,762.766262833000042,59359,59359,1,220.687714478000004,0.240147358329000
69,3258,2,007,007,5,99101,0,0,BD,Both,Non-System,NS-99101,Northwater Ct, , , , ,50099101007,0.102864000000000,0.205728000000000,0.000000000000000,0.102864000000000,50098719007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,543.086893967000037,59359,59359,1,220.687714478000004,0.240147358329000
